x,y,z,qx,qy,qz,qw
657.350087,-94.38052,343.119078,0.116693,0.993168,2e-06,-2e-06
658.061544,-94.376237,343.05526,0.116693,0.993168,3e-06,-3e-06
658.061544,-94.376237,343.05526,0.116693,0.993168,3e-06,-3e-06
658.776553,-94.383329,342.968167,0.116693,0.993168,2e-06,-2e-06
658.776553,-94.383329,342.968167,0.116693,0.993168,2e-06,-2e-06
659.488632,-94.39009,342.878611,0.116693,0.993168,3e-06,-3e-06
659.488632,-94.39009,342.878611,0.116693,0.993168,3e-06,-3e-06
660.19418,-94.350992,342.952441,0.116693,0.993168,2e-06,-2e-06
660.19418,-94.350992,342.952441,0.116693,0.993168,2e-06,-2e-06
660.89644,-94.311553,343.023609,0.116693,0.993168,3e-06,-3e-06
660.89644,-94.311553,343.023609,0.116693,0.993168,3e-06,-3e-06
661.606696,-94.276656,343.090854,0.116693,0.993168,2e-06,-2e-06
661.606696,-94.276656,343.090854,0.116693,0.993168,2e-06,-2e-06
662.31323,-94.241464,343.155289,0.116692,0.993168,3e-06,-3e-06
662.31323,-94.241464,343.155289,0.116692,0.993168,3e-06,-3e-06
663.042477,-94.228105,343.155031,0.116694,0.993168,0.0,-1e-06
