x,y,z,qx,qy,qz,qw
600.776171,-108.135935,343.851532,0.116709,0.993166,-0.000018,0.000021
604.790747,-105.184760,344.234312,0.116694,0.993168,-0.000000,-0.000000
604.790747,-105.184760,344.234312,0.116694,0.993168,-0.000000,-0.000000
607.483890,-103.281295,344.630256,0.116701,0.993167,-0.000008,0.000010
607.483890,-103.281295,344.630256,0.116701,0.993167,-0.000008,0.000010
610.144830,-101.358901,344.999703,0.116694,0.993168,-0.000000,-0.000000
610.144830,-101.358901,344.999703,0.116694,0.993168,-0.000000,-0.000000
612.061890,-100.137975,345.103260,0.116698,0.993167,-0.000005,0.000005
612.061890,-100.137975,345.103260,0.116698,0.993167,-0.000005,0.000005
613.965169,-98.907401,345.193022,0.116694,0.993168,-0.000000,-0.000000
613.965169,-98.907401,345.193022,0.116694,0.993168,-0.000000,-0.000000
615.385854,-98.119720,345.258591,0.116696,0.993168,-0.000003,0.000003
615.385854,-98.119720,345.258591,0.116696,0.993168,-0.000003,0.000003
616.798432,-97.327589,345.316275,0.116694,0.993168,-0.000000,-0.000000
616.798432,-97.327589,345.316275,0.116694,0.993168,-0.000000,-0.000000
617.920895,-96.809234,345.394453,0.116696,0.993168,-0.000002,0.000002
617.920895,-96.809234,345.394453,0.116696,0.993168,-0.000002,0.000002
619.037765,-96.288606,345.467420,0.116694,0.993168,-0.000000,-0.000000
619.037765,-96.288606,345.467420,0.116694,0.993168,-0.000000,-0.000000
619.990814,-95.960874,345.473336,0.116695,0.993168,-0.000001,0.000001
619.990814,-95.960874,345.473336,0.116695,0.993168,-0.000001,0.000001
620.940161,-95.631747,345.475439,0.116694,0.993168,-0.000000,-0.000000
620.940161,-95.631747,345.475439,0.116694,0.993168,-0.000000,-0.000000
621.773895,-95.403990,345.538319,0.116695,0.993168,-0.000001,0.000001
621.773895,-95.403990,345.538319,0.116695,0.993168,-0.000001,0.000001
622.604054,-95.175426,345.598131,0.116694,0.993168,-0.000000,-0.000000
622.604054,-95.175426,345.598131,0.116694,0.993168,-0.000000,-0.000000
623.374478,-95.012407,345.684916,0.116695,0.993168,-0.000001,0.000001
623.374478,-95.012407,345.684916,0.116695,0.993168,-0.000001,0.000001
624.142074,-94.848705,345.768977,0.116694,0.993168,-0.000000,-0.000000
624.142074,-94.848705,345.768977,0.116694,0.993168,-0.000000,-0.000000
624.884634,-94.747906,345.787744,0.116695,0.993168,-0.000001,0.000001
624.884634,-94.747906,345.787744,0.116695,0.993168,-0.000001,0.000001
625.624372,-94.646649,345.803946,0.116694,0.993168,-0.000000,-0.000000
625.624372,-94.646649,345.803946,0.116694,0.993168,-0.000000,-0.000000
626.351973,-94.586558,345.776866,0.116695,0.993168,-0.000001,0.000001
626.351973,-94.586558,345.776866,0.116695,0.993168,-0.000001,0.000001
627.077316,-94.526055,345.747355,0.116694,0.993168,-0.000000,-0.000000
627.077316,-94.526055,345.747355,0.116694,0.993168,-0.000000,-0.000000
627.800288,-94.482097,345.748490,0.116695,0.993168,-0.000001,0.000001
627.800288,-94.482097,345.748490,0.116695,0.993168,-0.000001,0.000001
628.520912,-94.437781,345.747118,0.116694,0.993168,-0.000000,-0.000000
628.520912,-94.437781,345.747118,0.116694,0.993168,-0.000000,-0.000000
629.241574,-94.422099,345.697295,0.116695,0.993168,-0.000001,0.000001
629.241574,-94.422099,345.697295,0.116695,0.993168,-0.000001,0.000001
629.960288,-94.406090,345.645036,0.116694,0.993168,-0.000000,-0.000000
629.960288,-94.406090,345.645036,0.116694,0.993168,-0.000000,-0.000000
