x_mm,y_mm,z_mm,qx,qy,qz,qw
0.19511199999999462,-33.84660600000001,-180.596457,0.08256885751053768,0.7022701595030025,-0.7022687452894629,0.08256885751053768
0.36561200000005556,-34.903279999999995,-186.705716,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
0.36561200000005556,-34.903279999999995,-186.705716,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
-1.0225080000000162,-34.673873000000015,-189.507813,-0.08256813111965344,-0.7022664599520372,0.7022721168048743,-0.08257237375928142
-1.0225080000000162,-34.673873000000015,-189.507813,-0.08256813111965344,-0.7022664599520372,0.7022721168048743,-0.08257237375928142
-2.4286309999999958,-34.45444500000002,-192.299749,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
-2.4286309999999958,-34.45444500000002,-192.299749,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
-1.2590999999999894,-35.03144400000002,-197.637198,-0.08256814076195668,-0.7022679561760623,0.7022707846028111,-0.08257096918870561
-1.2590999999999894,-35.03144400000002,-197.637198,-0.08256814076195668,-0.7022679561760623,0.7022707846028111,-0.08257096918870561
-0.13795200000004115,-35.614679000000024,-202.993351,-0.08256956461730748,-0.7022694523962327,0.7022694523962327,-0.08256815040376786
-0.13795200000004115,-35.614679000000024,-202.993351,-0.08256956461730748,-0.7022694523962327,0.7022694523962327,-0.08256815040376786
1.326016999999979,-36.211941000000024,-208.79058,0.08259787317501607,0.7022781441739551,-0.7022541025367125,0.08259645896106062
1.326016999999979,-36.211941000000024,-208.79058,0.08259787317501607,0.7022781441739551,-0.7022541025367125,0.08259645896106062
2.72955300000001,-36.81929500000001,-214.646917,-0.08256955497566143,-0.7022693703922458,0.7022693703922458,-0.08256955497566143
2.72955300000001,-36.81929500000001,-214.646917,-0.08256955497566143,-0.7022693703922458,0.7022693703922458,-0.08256955497566143
1.2553930000000264,-34.631928000000016,-221.338162,0.08277600980484628,0.7022706121813974,-0.7022451563469069,0.08255822099864882
1.2553930000000264,-34.631928000000016,-221.338162,0.08277600980484628,0.7022706121813974,-0.7022451563469069,0.08255822099864882
-0.1940029999999524,-32.23876799999999,-228.229988,0.08256815040372659,0.7022701595026515,-0.7022687452891117,0.08256956461726621
-0.1940029999999524,-32.23876799999999,-228.229988,0.08256815040372659,0.7022701595026515,-0.7022687452891117,0.08256956461726621
2.4306790000000547,-32.04315500000001,-231.679443,0.08273503558289169,0.7023246744775402,-0.7021719394005272,0.08276190564273658
2.4306790000000547,-32.04315500000001,-231.679443,0.08273503558289169,0.7023246744775402,-0.7021719394005272,0.08276190564273658
4.974697999999989,-31.933596000000023,-235.37967600000002,-0.08256955497566143,-0.7022693703922458,0.7022693703922458,-0.08256955497566143
4.974697999999989,-31.933596000000023,-235.37967600000002,-0.08256955497566143,-0.7022693703922458,0.7022693703922458,-0.08256955497566143
4.100236999999993,-30.801510000000007,-237.921757,0.08259993168884994,0.7022684177943982,-0.7022670035815181,0.08256740479260731
4.100236999999993,-30.801510000000007,-237.921757,0.08259993168884994,0.7022684177943982,-0.7022670035815181,0.08256740479260731
3.230415999999991,-29.641507999999988,-240.49379199999998,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
3.230415999999991,-29.641507999999988,-240.49379199999998,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.6080950000000485,-30.058159999999987,-240.999131,0.08259292337285823,0.702285214790407,-0.7022413741578164,0.0826494919310397
5.6080950000000485,-30.058159999999987,-240.999131,0.08259292337285823,0.702285214790407,-0.7022413741578164,0.0826494919310397
7.931136000000038,-30.554997000000014,-241.555683,-0.08256816004525216,-0.7022695344002483,0.7022695344002484,-0.08256816004525216
7.931136000000038,-30.554997000000014,-241.555683,-0.08256816004525216,-0.7022695344002483,0.7022695344002484,-0.08256816004525216
6.054723999999965,-30.487888999999996,-243.481263,-0.08256460522616742,-0.7022665419426731,0.7022721987961709,-0.08257450471978844
6.054723999999965,-30.487888999999996,-243.481263,-0.08256460522616742,-0.7022665419426731,0.7022721987961709,-0.08257450471978844
4.157182000000034,-30.431465000000003,-245.394393,-0.08256816004525216,-0.7022695344002483,0.7022695344002484,-0.08256816004525216
4.157182000000034,-30.431465000000003,-245.394393,-0.08256816004525216,-0.7022695344002483,0.7022695344002484,-0.08256816004525216
3.282045000000039,-27.644100999999978,-248.60759000000002,0.08265370562260538,0.7022821403810621,-0.7022411281907455,0.08261693607266633
3.282045000000039,-27.644100999999978,-248.60759000000002,0.08265370562260538,0.7022821403810621,-0.7022411281907455,0.08261693607266633
2.3848689999999806,-24.83570800000001,-251.951697,-0.08256605800676552,-0.702268991297837,0.7022704055118721,-0.08256747222080055
2.3848689999999806,-24.83570800000001,-251.951697,-0.08256605800676552,-0.702268991297837,0.7022704055118721,-0.08256747222080055
4.316227000000026,-25.66812900000002,-254.14222,0.08265019399664174,0.7022993140921299,-0.7022172896877698,0.08267706406013896
4.316227000000026,-25.66812900000002,-254.14222,0.08265019399664174,0.7022993140921299,-0.7022172896877698,0.08267706406013896
6.202795000000037,-26.561000999999976,-256.448312,-0.08256955497566143,-0.7022693703922458,0.7022693703922458,-0.08256955497566143
6.202795000000037,-26.561000999999976,-256.448312,-0.08256955497566143,-0.7022693703922458,0.7022693703922458,-0.08256955497566143
6.800759999999968,-24.054708000000005,-259.757291,0.08277113518218625,0.7023433744913875,-0.7021425560592548,0.08281639004013168
6.800759999999968,-24.054708000000005,-259.757291,0.08277113518218625,0.7023433744913875,-0.7021425560592548,0.08281639004013168
7.284448999999995,-21.651898000000017,-263.406128,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
7.284448999999995,-21.651898000000017,-263.406128,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
6.282614999999964,-22.108086000000014,-265.35794599999997,-0.08257451436192989,-0.702268038159167,0.7022708665862463,-0.08256320065361333
6.282614999999964,-22.108086000000014,-265.35794599999997,-0.08257451436192989,-0.702268038159167,0.7022708665862463,-0.08256320065361333
