x,y,z,nx,ny,nz
0.04494678980362205,-0.20317223135514795,-0.34146026064208945,0.04557045098369861,-0.9964021326715873,0.07145714803051356
-0.0195986746084,-0.202997582960322,-0.3457151070041499,-0.07294493030518419,-0.9828809060796463,-0.16918676546002429
-0.003385278403676477,-0.2039788290330132,-0.3461866519722491,-0.00605178138454441,-0.9853693880161036,-0.1703248223332203
-0.008528270123023748,-0.20415976852443138,-0.34422340057623024,-0.08384746383520969,-0.9851544085442349,-0.14980118201890846
0.005230803245244496,-0.018240671888953258,-0.3443560877026071,-0.050065583564293546,0.9961426650812345,0.07206405586158933
-0.019842815451947007,-0.019450399562448935,-0.3470701616044617,-0.03329039574085751,0.9897320634324224,-0.13900428829793884
-0.00986738311029074,-0.01865975826837816,-0.3444325103515848,0.031579059319588314,0.9993463947588462,0.01759392778734113
-0.03526397555242696,-0.02018379237253529,-0.3451685685382266,-0.13566984198946852,0.9878266898098823,-0.07610601076001193
0.02691692237594014,-0.02168896049843101,-0.34575817559010313,0.2026525824574572,0.9770025255774443,0.06631738715162358
0.01186612385039187,-0.01877678538991904,-0.3434717528461214,0.08845088372955995,0.9946304558478908,-0.05372799519130362
0.015944950462045204,-0.020664154860203447,-0.34583957608753374,0.2765718011129438,0.9526280669619305,-0.12652195408512235
-0.0446014365431333,-0.021686016842706157,-0.34564453964522146,-0.16219216133625544,0.9776904702593336,0.13347302036425582
0.04158838343436679,-0.024984805744633527,-0.3456478271472666,0.14379250543187122,0.9895112629920081,0.013826633487102166
0.061429353018732466,-0.026181148560999443,-0.3430093288111471,0.16792642987394124,0.9851875450404799,0.034730609653517486
0.10855923298318444,-0.04001275546305154,-0.34651806284461145,-0.12980438661494695,0.9915243693906424,-0.005499647262013328
0.12171564319093087,-0.04375343959585883,-0.3454996294645647,0.47204485445464456,0.8736898450394333,0.11764229706132096
-0.12285248824451019,-0.04516112694517196,-0.3467195724448543,-0.35282207245966224,0.8939456655468233,0.2763652153135696
0.12606769825855588,-0.04575023891481283,-0.3456313825967461,0.3063466891069175,0.909649119387708,0.28051771008333276
-0.14761674495998658,-0.05884504665761024,-0.34454507398369594,-0.4784791875143526,0.8759698479879872,-0.061110494446599176
-0.142788090800982,-0.05758852594830655,-0.34583704206013227,-0.47411647646426364,0.878221137605782,-0.0627789790257622
0.1435300745113327,-0.058263495275101856,-0.346548888123425,0.6108270436864044,0.77683603825746,0.15302317591064815
0.14731820155179629,-0.06141714347330364,-0.34689745687861606,0.6215453748250482,0.7349122321943006,0.27126621242753535
0.15657982912995502,-0.07758661924507956,-0.3429400505012083,0.956772887048548,0.27638674712819805,-0.09053180999339076
0.16199602283429054,-0.09711564970167391,-0.34556030081601297,0.9786861197978596,0.15895560952272314,-0.1300253556667661
-0.15634252179098107,-0.16337105958864026,-0.3463042022255174,-0.6226711263687462,-0.7265361419603058,0.29056135808484784
-0.04638169008434141,-0.19988548261245412,-0.3458289682434176,-0.1275425376341095,-0.976751082874789,-0.17230851167826605
-0.041338096859241044,-0.2014662326415406,-0.3427145825508946,-0.06860982974528065,-0.9974347714063698,-0.020409998820344253
-0.047911693459241046,-0.2010576510442662,-0.34018341898042925,-0.12847441347109634,-0.9914644044380381,-0.02219594142144721
-0.03848118198406531,-0.20127050872162772,-0.3465045151758765,-0.005844924586658876,-0.9885042970543894,-0.1510797523216926
0.028878892266478745,-0.20359061041910276,-0.34064551887820166,0.06772597427257779,-0.9973234781337637,-0.027551268065236154
0.020606047806723846,-0.20329988269503446,-0.34641046754051896,-0.01918013654152869,-0.9978869343478479,0.06207889029374117
0.006502871806213569,-0.2040541132728667,-0.34506841739864036,0.04431181496371268,-0.9796891586870252,-0.19556486240050983
0.03946957027199158,-0.2024635572693084,-0.34666400662499264,-0.0831540043440845,-0.9965365348030987,-0.0005885271245947201
0.00019494187946697992,-0.018673388521629426,-0.3469302695754511,-0.06616076568531364,0.9954884322312313,0.06801128125346485
-0.052383607271671004,-0.02479707440070277,-0.33554111813571097,-0.18013364901408696,0.979740177445154,0.0875274425115236
-0.060222366015686354,-0.02648420530742369,-0.34048272539489083,-0.15884561646491402,0.9789202054950435,0.12838731013391882
-0.0928968287432434,-0.03313481958099347,-0.34474035058371005,-0.010678035318143927,0.959167831745692,0.2826358967045989
0.09224306907666623,-0.03595915861756711,-0.34498695207765656,0.49562722911469775,0.8667239666204143,-0.05606438660916353
-0.11910325712698358,-0.04528459399103385,-0.3403219282727623,-0.3960402250080749,0.91695003006508,0.04852610162791171
-0.11417939114295911,-0.04266160989290989,-0.34185036134003216,-0.3890606629990412,0.9203366659940482,0.04015248104048573
-0.12364709100438226,-0.04767073067233414,-0.3416749778184938,-0.44498232005059185,0.8950257746787692,-0.030324866084811383
0.13596716781786455,-0.05279068435505152,-0.33878725691371286,0.6537188392779678,0.7366870565662087,-0.17304294224521968
0.13504622964829166,-0.05316571199959008,-0.3443787849165389,0.6698812807400879,0.7395797390959195,0.065428428323101
0.16321344202974417,-0.11219619747001747,-0.3400605039363185,0.9903982932515429,-0.07055860238374942,0.11888105128271376
0.16330195756412524,-0.10316845864501639,-0.33763966191536177,0.9992726644388517,0.033753293594832964,0.017744218122515348
-0.15646210833202012,-0.15813093752740134,-0.3390203532593444,-0.699531573870502,-0.5933290190108752,0.39826655942703876
0.15877643194907687,-0.15825944285476673,-0.3447900698667425,0.7177361128479269,-0.5881286492035018,0.37277280520447315
-0.10287603307661418,-0.18453297487835021,-0.3457702541814698,-0.24042067654268848,-0.9695030474692843,0.047557746356688024
-0.11540764272415888,-0.1789603866602785,-0.33344961745092067,-0.4039072380513059,-0.9141731206329732,0.03385924632855403
-0.12184575726769678,-0.17666836441651174,-0.33327754367153006,-0.24925115403125706,-0.9565709681344032,0.15114842088654937
-0.11889670547614986,-0.17823685866712213,-0.33895004447424504,-0.32413307337748104,-0.9361644526877646,0.13613915038183097
-0.12102605146122465,-0.17635511819958335,-0.32677320680120925,-0.3495823172662074,-0.936853274788633,0.009906814452814355
-0.12509863249895042,-0.17659835579225702,-0.3449261855922701,-0.26523147741674297,-0.9536633183408264,0.14205118316471516
0.11452538646292867,-0.18618178731259016,-0.34250719766291915,0.1939558946571457,-0.9808661283537242,0.016815147222731225
0.12125341270096429,-0.18358539861516296,-0.33727508039655996,0.457760904426416,-0.8886206037448461,0.028431971068764394
-0.0789045331092579,-0.19534869265159982,-0.34105303418197236,-0.2888978950962169,-0.9573511866900056,-0.004087976542646822
-0.08853641952627186,-0.1917350738835033,-0.34326282921929896,-0.3427788978203004,-0.9186166400012394,-0.19658610307428398
-0.05780033120030997,-0.20005239076935308,-0.33826974253134373,-0.14479389964019393,-0.9891970513717916,-0.022889302836445836
-0.0610105857348614,-0.20009875942675995,-0.33424490411739494,-0.15255550650380736,-0.9759707370857481,-0.155589002785121
-0.06713232405358607,-0.198795057344995,-0.33913025875438063,-0.24796055952041074,-0.9680431406046228,-0.037523843761843284
0.048107862353450756,-0.20171353828562744,-0.3383022312468065,0.03933504588861404,-0.9990009516321525,0.02120973368513141
0.03374514189571111,-0.20201054141558328,-0.34043282168113065,0.005231587049931988,-0.9996983800627426,0.02399540366127248
0.012943420089148457,-0.020236691756141626,-0.32969024740526887,0.1309866517847334,0.9895902401760164,0.05961252890625691
-0.05339129121275714,-0.023127674324506284,-0.3400884069848531,-0.1793824846414404,0.9765793100012158,0.11880562058005861
-0.05709758899812979,-0.024169154748406432,-0.33734928358654426,-0.27429613004990083,0.9609929761811735,0.03541373702531313
-0.09288140596915956,-0.03482723857924952,-0.33899628705599144,-0.15981740341437023,0.9838253468787622,0.08090787603670822
0.0790800369229553,-0.031408539545993895,-0.3372049831505452,0.20915171360587906,0.9775821169267406,0.02426448764669901
0.0820671873444908,-0.03134020073848608,-0.34591497999602233,0.34345045274284913,0.9325678929991648,0.11117064116856724
0.09077018366954684,-0.03382168085001617,-0.31127202560706607,0.18314363961880692,0.9785667620941133,0.09415678091257935
0.08874082110811578,-0.033174764842103424,-0.3208789914056087,0.24341817491734924,0.969304240808532,0.0345959661015852
-0.09786122071220778,-0.03421725024287507,-0.34125451339996593,-0.2922002941022521,0.9562137390691945,0.016561199892151695
0.10349299809146181,-0.040770828882742076,-0.3381787631094868,0.12060209103870866,0.9902533377560895,-0.06966679768738741
0.10273977327860276,-0.03989928157926414,-0.34555547963894195,0.04802059859043574,0.9979863395975516,0.04144017480291889
-0.12955666381987765,-0.04854205564096831,-0.343386944425828,-0.4978942098941375,0.8653347079973819,-0.05742124074746635
-0.16055407061673244,-0.060996320641854555,-0.3104526670946059,-0.4737085709496339,0.8727051975801445,-0.1182616925528175
0.16097890062221198,-0.13841088506375554,-0.34642000477822854,0.9755038601152937,-0.07219901736911145,0.2077968257483651
0.16055950923240142,-0.14342142037283956,-0.3461920792857085,0.9938127167490319,-0.004057352304040242,0.11099469320733107
0.15218855798723263,-0.16642992764122397,-0.34396720549067417,0.5803144270524053,-0.6597662272596964,0.4774344888278866
-0.15019669107481662,-0.16646188522018054,-0.33891021623346074,-0.567656180782066,-0.7761807418145856,0.2744265228728408
-0.14645599484493727,-0.17011243945862614,-0.3424305730396138,-0.48453979688451265,-0.8459364657987551,0.22273904252965265
-0.09664824267237772,-0.18674164431305512,-0.34407855879518323,-0.4702274861090745,-0.8824428227706532,0.013445290926647674
-0.09720305056664648,-0.18635322149846567,-0.3395814485105899,-0.472057712187939,-0.874317669738749,-0.11282787220581911
-0.10116509832314212,-0.1849803736545572,-0.3413541011019405,-0.3260291536102028,-0.9448691347461688,-0.03045175200609911
-0.10079565832495191,-0.18488957647503573,-0.33589619083982414,-0.3656283528693762,-0.9304893989721885,-0.022480791320629426
0.08971763096560403,-0.1918282246817875,-0.3370820000225636,0.35501079374862804,-0.9345278348663265,0.02500124360957004
0.09887690936157648,-0.18881403680702505,-0.33160689280705946,0.33377481810081033,-0.9426528240581719,0.00015523184070877818
0.0964124801632277,-0.19039614230099583,-0.3457418051005726,0.3326907191518529,-0.9279952334940405,-0.16775497608883078
0.0982252124953279,-0.19127548102347938,-0.3356429719154878,0.26502720021021314,-0.9628885740625781,0.05105073053807144
0.09183773116976979,-0.1931708665727464,-0.3446167373769847,0.2602834963610968,-0.9651536997527155,0.027034004063173345
0.09403461140095463,-0.1924564273829334,-0.3394895355611669,0.30173447242534424,-0.9496901591307224,0.08393396094824943
0.09943019368024707,-0.19113849446659797,-0.3411467743092683,0.39939427996278454,-0.9160983745243907,0.0353267225592482
0.017046501095378665,-0.019279473717778123,-0.3398748020090905,0.2678466945481264,0.9594009782750874,-0.088362385121996
-0.06198835922025325,-0.025462303625154177,-0.33579173407506235,-0.19375524562745625,0.9803929264626194,0.03589727752774758
-0.06698017884030447,-0.02625527097043756,-0.33907920868801716,-0.21723186372577305,0.9745954358160213,0.05453488671306446
-0.0728312529702091,-0.02734517867366683,-0.3417330537884934,-0.26706772143857754,0.9636775708325597,0.0006096227217424893
0.060356567262325446,-0.027635787061820283,-0.338155430133929,0.11048756375217945,0.979776811727004,0.16682295243213713
0.10949487974962914,-0.04044295993563448,-0.32762243766080096,0.2611758158866839,0.957849790889945,0.11962847189533872
0.10843287268346086,-0.03913187951591077,-0.3377051255695328,0.15372649641818203,0.9880934867813616,-0.006278987119108629
-0.14355008454842055,-0.05655774462097511,-0.3336184319674979,-0.4477600155053343,0.8660498442000988,-0.2224154578163296
-0.13551408385799157,-0.05315482689960709,-0.33741338155178563,-0.5128771779223704,0.8426979502837035,-0.1637594728680744
-0.1471471099896369,-0.05931684294725527,-0.3373793523010262,-0.40177506212021596,0.9139025138073524,-0.05795683492823209
-0.14054173098439957,-0.055945639040979406,-0.3379626396107287,-0.4442814464482935,0.8784388422388384,-0.1759522571264753
0.15367856641130834,-0.06590153365706107,-0.3463078072199005,0.7115378581498036,0.6935205550857947,-0.112885411338583
0.15759498098692948,-0.07266564312039506,-0.3322379006971348,0.9114847528833692,0.409031341385697,-0.0434615580180994
0.15511719096375273,-0.06859039370609216,-0.34220875312685406,0.9327930130272999,0.35989793266787773,0.019252867548471116
0.1564987156231613,-0.07110292578884393,-0.3379078857064563,0.8990505069791638,0.42290823357976765,-0.11338788238144894
0.16227203369652532,-0.09520242080319069,-0.33577230385150436,0.9784404515741368,0.20048665046442843,-0.04959219403246062
0.1595799763885566,-0.08168593534276894,-0.34091592176159347,0.9628815334096822,0.26686541493334026,0.04052163534551723
0.159753151968597,-0.0812811413914999,-0.32950551533452865,0.9713826522070682,0.22674395999674998,-0.0707313197682195
0.16082128331111573,-0.0870335789839298,-0.3308511052415929,0.9615796541619831,0.2721225068935154,-0.036247895714230136
0.16110240457242894,-0.11083454130445879,-0.33046234551081916,0.998272384068709,0.006293433441101557,0.058417804660040026
0.1600836432062624,-0.12834499813826356,-0.33514334427442505,0.9702432771303031,-0.24193678845537347,-0.00972489461895907
0.1616133748227201,-0.10964221721590453,-0.3361540683985871,0.9978077065783106,0.01302295562988982,0.06488592543528866
0.14476637520143884,-0.1691917033326267,-0.3433931056484981,0.5149870725708322,-0.8016759102108694,0.30348649075782386
0.14866049097102363,-0.16931350840438647,-0.34616032909902683,0.5751650944656392,-0.6408492983636188,0.5084262885563544
0.14423574799050065,-0.17233664363791276,-0.3473342232865218,0.5217613802040003,-0.7153643658937008,0.46477831934925706
0.14146971313350487,-0.17358261562850436,-0.3428646966068822,0.5086491808897046,-0.7738904266538168,0.3773189874811574
-0.14156293726550023,-0.17216414248197937,-0.3424266258316665,-0.20682434613209444,-0.9716593928916626,0.11446271905051629
-0.11024391897019033,-0.18343855274803442,-0.3441257773119653,-0.21992054126113422,-0.9695249116710442,-0.10796481454929346
0.08787810861677096,-0.19458732344508964,-0.3413050140451379,0.33407434213591,-0.9404820185114179,0.06235308158501712
0.08332520002051128,-0.19659782723840086,-0.3374406806948597,0.34684634175809204,-0.9342575533355684,-0.08282776855901985
-0.055855703141383974,-0.19923643154960033,-0.3320312360337374,-0.12635310505206396,-0.974311908950212,-0.18641672918892183
-0.05157661715818454,-0.19944241690195189,-0.33446109288020814,-0.04962366844463959,-0.9973803766255959,-0.052629610033518945
-0.062163739935213735,-0.1977447657924839,-0.3382158225310617,-0.20272351126907184,-0.9781401723783562,-0.04631394129609542
-0.0680711187017013,-0.1961936090349249,-0.34347938715514165,-0.1778703741975291,-0.9840061947221809,-0.009692199502924456
0.0594257657233718,-0.20207690216745086,-0.3431591930201625,0.14789522142454467,-0.9828922731472597,-0.10977150298323257
0.045290805129527864,-0.025038518492148287,-0.32306576655339675,0.22795110356755763,0.9726404508751343,0.044820170724214806
0.041303389340668545,-0.02478668360333596,-0.3372191267428436,0.028407939744435284,0.9955654177254388,-0.089679919651215
0.09214927815555177,-0.03401510320098128,-0.31625969415580374,0.1946239301990677,0.9803859018715357,0.031064597299885574
0.08857055777249055,-0.03345512449524918,-0.3367340644352451,0.2985818927974274,0.9520868837960951,-0.06617717882281206
0.08844165081552124,-0.03304796291653679,-0.3280813006192296,0.20704264689590324,0.9753450563168187,0.07638955088675543
0.08689876590099266,-0.03314415057845188,-0.34510040375523865,0.3491864898815754,0.9236419527164433,-0.15796942256759516
0.14078461727116623,-0.05516790164749402,-0.34508951581442093,0.6309598007071364,0.766721690371462,0.11843808258131348
0.1610429544637903,-0.09869381370967084,-0.3393296702201837,0.996795956825266,0.07524851574413322,-0.027119759127018955
-0.15552218041799185,-0.15554128202225637,-0.33304004540826293,-0.7318925645399303,-0.5993319157238929,0.3242445508653809
-0.15223507197931138,-0.16246732702531977,-0.3404008011615891,-0.5795068318966237,-0.7486904922448702,0.32192293892680623
0.14204723413686657,-0.16921225246468485,-0.3371911695210886,0.6789121428811535,-0.6995780738160158,0.22286502840148167
0.1455636732446803,-0.16628298319187124,-0.3395120585207515,0.6253824048946496,-0.7098722757919987,0.3240033945965274
0.1396518970331539,-0.1704878921262179,-0.33175426898307503,0.6192256441045374,-0.7852095021735606,0.0023747378108115134
0.12996949051787776,-0.17947904156122937,-0.3417404983066705,0.39649052240573013,-0.9147501997980477,-0.07763592990274029
0.13834436733175512,-0.17533341307087388,-0.3459852042221113,0.4604902502560174,-0.8370194470016792,0.2955455544584523
0.1327306775287275,-0.17807735275023792,-0.34665710704373204,0.3642803875766398,-0.9273599739377584,0.08545921814042923
0.1201664825510258,-0.18425872718101036,-0.3441207161301078,0.5254685463886194,-0.84623791527632,-0.08811468382181786
-0.08762836316884509,-0.19276672264208938,-0.33827366252210816,-0.27266309424144525,-0.958141375563739,-0.0872922761274257
-0.09140125225449053,-0.19143950861054382,-0.3360260600918523,-0.3890694580680152,-0.9196100021802537,-0.05424390001368555
0.05280415686553285,-0.20134676284483743,-0.3366419708871615,0.0629802451901645,-0.9980071580049763,-0.0038988827395929045
0.051712314006106846,-0.2027995259950101,-0.3435664593680296,0.04952858492257713,-0.9986128456736627,-0.017869071915365183
-0.011605335251392086,-0.20312025187748914,-0.3393101991275128,-0.09106038456619815,-0.9947707464656712,-0.046251144188957025
-0.0036091021676610434,-0.01795492216586656,-0.33189615735234496,6.948945928973976e-05,0.9999859927937718,0.005292389580330176
0.0962197451209851,-0.037560649368107664,-0.33583764441005937,0.5130691990602153,0.8346561995607915,-0.2002723783012673
-0.11100679605991232,-0.039599855840761373,-0.3390845865058498,-0.4124168330651162,0.9010117374927344,0.1344998316164909
-0.11630122650848344,-0.0424335458265534,-0.3363255552046214,-0.35007144721985056,0.9346947771489889,0.06160889068796277
0.13290412577389504,-0.04740857103486104,-0.33306411350048665,0.3903754028087731,0.9105675840431449,-0.13591806271323267
0.1335059491756584,-0.04779052344091735,-0.3446101781419411,0.6298521256948046,0.7488075759939417,-0.20633350162252845
0.1336914136954429,-0.047775065263603554,-0.33791292550853436,0.4798127932821783,0.873158256782657,-0.0858739891645039
0.12109087308014777,-0.042867852347391724,-0.33412660960021084,0.43152383936575583,0.8972307344806354,-0.09361722684622063
0.11635165547033305,-0.04110372483438168,-0.3389818066471034,0.3468673929725977,0.9379105807724398,0.0025988781229587254
0.12549800975203787,-0.044481044801523914,-0.32750753671000465,0.4051037494405217,0.9130780412256077,-0.0466845030051583
0.1288523137906022,-0.04572670138635027,-0.32384392899216696,0.37068909689659163,0.9272333684126531,-0.05317775798315062
0.14564413965418993,-0.061709938667709664,-0.3415628056801481,0.6287748514884857,0.776669701124476,0.03776720125783804
0.14896237818377858,-0.0642965685295618,-0.3302388261729575,0.6756544150597623,0.7336152186446391,-0.07279987900559197
0.1561388458806991,-0.06967461235525381,-0.3271203443685025,0.7937781644535413,0.5962604363471998,-0.11995714936515202
0.15356486700625638,-0.06626432802407108,-0.33066143957706307,0.8045641966068193,0.5937667968064022,0.010837183614213687
0.15358942135778172,-0.06599577559144407,-0.3373390295041446,0.6961314701143048,0.7171757209991232,0.03255705032531129
0.14919270635376392,-0.06481399131533644,-0.33444542580709175,0.6822861200910787,0.7280141100201237,-0.06694106320241297
0.1501701274219146,-0.06545912298275576,-0.3407051965116664,0.6324908066118735,0.763893185910925,0.12815061478712725
-0.13161897623626265,-0.17297553634425542,-0.33521822887745284,-0.46128310656510274,-0.8806647558309586,0.10792350733202749
-0.12742252253687048,-0.17371275646821555,-0.326901342964252,-0.34517168202877363,-0.9363009159582707,0.06478506541735155
-0.12746744358398004,-0.17486669682360878,-0.33529266754446463,-0.2801015667649995,-0.9555133566222755,0.09239771432359518
-0.13510144259907667,-0.1734140245514964,-0.330622332181682,-0.4050967729743754,-0.913893892197114,0.026354474583208942
-0.13101901652197664,-0.1741982957604667,-0.3240616785777495,-0.3831480842705793,-0.9102171693637617,0.15716949486209547
-0.12422147990201803,-0.17826907387977675,-0.33892954080881127,-0.3087883174291879,-0.944069842667349,0.11568019357391403
-0.13185488671569123,-0.17561931598723732,-0.34015854321763384,-0.4017265569456701,-0.9098629207180784,0.10375566946892743
-0.13029893646526727,-0.17513683109277417,-0.33036897202466614,-0.3336129140368331,-0.940307706266455,0.0672595058246108
0.13420406134386398,-0.1750401207017543,-0.34225059376668926,0.428423131971913,-0.8982668492777575,0.09782784613793527
0.12344733477205719,-0.18048364327177735,-0.34173465884196996,0.4718970936754656,-0.8736843033735402,-0.11827455778543629
0.12709975775892657,-0.17872293723850408,-0.34544033666324053,0.452607325598305,-0.8899484937419602,0.056020418609346714
0.10844768030646912,-0.1857194673687207,-0.33370313445314803,0.29185075403681526,-0.9523309854021353,-0.08881909485657112
0.11117545947751864,-0.18613152508777608,-0.32804552610009907,0.34916873636868856,-0.9369782396193344,-0.012368185903614609
0.11328018505059888,-0.18584635705957905,-0.3328760864837438,0.27888922675155736,-0.9598465018419352,0.03025710005466729
0.11024014142800324,-0.1853856654338277,-0.33848507006165557,0.20698299702836756,-0.9782347228527488,-0.014658306394691175
0.10556558128287202,-0.18735944463326876,-0.3458307879177628,0.312523457101946,-0.9498257801534198,0.012652119071355855
0.10427173887410726,-0.1874539760255418,-0.339392213145139,0.4174290584335879,-0.9078127587697121,0.04036057717839045
0.07171174155984984,-0.20023684304152445,-0.3350047218445267,0.31382861327861794,-0.9436961396512307,-0.10463841309473608
0.030620881882267154,-0.02148205507597218,-0.3352688839534322,0.21187818048581822,0.9771120311753835,-0.018966158449610623
0.09503826048790631,-0.03467146289395749,-0.3401838529041977,0.480492574581855,0.8612375455375064,-0.16551971462104448
0.16228729158674216,-0.11614722252519605,-0.3286456984611864,0.992631701773564,-0.10107175549888553,0.06683415948818379
0.16215018778248638,-0.10736903889587818,-0.3226269011601387,0.9953812212667759,-0.06597388092098512,0.06974002714141497
0.1617309863013352,-0.11223082517612508,-0.32103944194966205,0.9812576723600134,-0.10522655437298137,0.16143343113927436
0.1616997845748386,-0.10839781833133547,-0.3174844357319728,0.9955003633921385,-0.013121584140122496,0.09384482146487794
0.16103987892272761,-0.12776166738357528,-0.32936291193343803,0.9575063841999333,-0.24622174760898494,0.15018779983988967
0.16096063783896608,-0.12032148625707377,-0.32232343775448313,0.9741555373836563,-0.13196635555884012,0.18331903879651404
-0.10398136137214053,-0.18568181561521424,-0.3321388913195541,-0.40894275251066425,-0.9118952001182733,-0.034827706933649144
